,cintID,id_recode,sessionID,Duration,question,state,age,politics,education,gender,answer,asocial_response,asocial_conf,asocial_qual,TrueChance,neighbors,p,condition,social_response,social_conf,social_qual,social_correct_ref,pol_recode,social_correct,asocial_correct,p_recode,cond_recode,state_recode
9215,d3f8890a-ab5d-f6b3-7102-bfd316e5e2de,823,d854c6d5-a41e-4485-b5d0-ec3a92cf15c6_S1,349,FL_F_1,FL,55-64,Very Liberal,Graduate Degree or Higher,Other/Prefer not to say,False,True,50,I am unsure if it is correct,34.0,12,0.98,unpoliticized,False,50,I am unsure if it is correct,0.0,4,True,False,True,0,0
9216,d3f8890a-ab5d-f6b3-7102-bfd316e5e2de,823,d854c6d5-a41e-4485-b5d0-ec3a92cf15c6_S1,349,NJ_T_1,NJ,55-64,Very Liberal,Graduate Degree or Higher,Other/Prefer not to say,True,True,91,It is probably correct,100.0,6,0.5,left,True,95,It is probably correct,1.0,4,True,True,False,1,7
9217,d3f8890a-ab5d-f6b3-7102-bfd316e5e2de,823,d854c6d5-a41e-4485-b5d0-ec3a92cf15c6_S1,349,MO_T_1,MO,55-64,Very Liberal,Graduate Degree or Higher,Other/Prefer not to say,True,True,50,I am unsure if it is correct,87.0,7,0.98,unpoliticized,True,50,I am unsure if it is correct,1.0,4,True,True,True,0,4
9218,d3f8890a-ab5d-f6b3-7102-bfd316e5e2de,823,d854c6d5-a41e-4485-b5d0-ec3a92cf15c6_S1,349,WA_F_1,WA,55-64,Very Liberal,Graduate Degree or Higher,Other/Prefer not to say,False,False,57,I am unsure if it is correct,38.0,4,0.5,unpoliticized,False,85,It is probably correct,1.0,4,True,True,False,0,9
9219,d3f8890a-ab5d-f6b3-7102-bfd316e5e2de,823,d854c6d5-a41e-4485-b5d0-ec3a92cf15c6_S1,349,KY_T_1,KY,55-64,Very Liberal,Graduate Degree or Higher,Other/Prefer not to say,True,True,75,It is probably correct,100.0,1,0.98,left,True,80,It is probably correct,1.0,4,True,True,True,1,1
9220,e1fac356-7d0d-bd75-735e-f5d14eb72c84,875,c55ad7fc-a599-4273-a0f1-508453420c26_S1,403,KY_F_1,KY,25-34,Very Conservative,Some College,Male,False,True,100,It is certainly correct,90.0,6,0.5,left,True,80,It is probably correct,0.0,0,False,False,False,1,1
9221,e1fac356-7d0d-bd75-735e-f5d14eb72c84,875,c55ad7fc-a599-4273-a0f1-508453420c26_S1,403,NJ_T_1,NJ,25-34,Very Conservative,Some College,Male,True,True,58,I am unsure if it is correct,30.0,14,0.98,unpoliticized,True,79,It is probably correct,1.0,0,True,True,True,0,7
9222,e1fac356-7d0d-bd75-735e-f5d14eb72c84,875,c55ad7fc-a599-4273-a0f1-508453420c26_S1,403,MO_T_1,MO,25-34,Very Conservative,Some College,Male,True,True,65,I am unsure if it is correct,98.0,6,0.5,right,True,80,It is probably correct,1.0,0,True,True,False,2,4
9223,e1fac356-7d0d-bd75-735e-f5d14eb72c84,875,c55ad7fc-a599-4273-a0f1-508453420c26_S1,403,MI_F_1,MI,25-34,Very Conservative,Some College,Male,False,True,80,I am unsure if it is correct,58.0,7,0.5,left,True,80,It is probably correct,0.0,0,False,False,False,1,2
9224,e1fac356-7d0d-bd75-735e-f5d14eb72c84,875,c55ad7fc-a599-4273-a0f1-508453420c26_S1,403,FL_T_1,FL,25-34,Very Conservative,Some College,Male,True,True,79,It is probably correct,62.0,6,0.98,unpoliticized,True,78,It is probably correct,1.0,0,True,True,True,0,0
9225,e1fac356-7d0d-bd75-735e-f5d14eb72c84,875,c55ad7fc-a599-4273-a0f1-508453420c26_S1,403,ND_F_1,ND,25-34,Very Conservative,Some College,Male,False,True,80,It is probably correct,97.0,9,0.98,left,True,77,It is probably correct,0.0,0,False,False,True,1,6
9226,e1fac356-7d0d-bd75-735e-f5d14eb72c84,875,c55ad7fc-a599-4273-a0f1-508453420c26_S1,403,WA_T_1,WA,25-34,Very Conservative,Some College,Male,True,False,71,It is probably correct,20.0,5,0.5,left,True,80,I am unsure if it is correct,0.0,0,True,False,False,1,9
9227,e1fac356-7d0d-bd75-735e-f5d14eb72c84,875,c55ad7fc-a599-4273-a0f1-508453420c26_S1,403,MN_F_1,MN,25-34,Very Conservative,Some College,Male,False,True,78,It is probably correct,84.0,6,0.98,unpoliticized,True,79,I am unsure if it is correct,0.0,0,False,False,True,0,3
9228,e1fac356-7d0d-bd75-735e-f5d14eb72c84,875,c55ad7fc-a599-4273-a0f1-508453420c26_S1,403,MT_T_1,MT,25-34,Very Conservative,Some College,Male,True,True,78,It is probably correct,26.0,8,0.5,right,True,79,It is probably correct,1.0,0,True,True,False,2,5
9229,e1fac356-7d0d-bd75-735e-f5d14eb72c84,875,c55ad7fc-a599-4273-a0f1-508453420c26_S1,403,OH_T_1,OH,25-34,Very Conservative,Some College,Male,True,True,79,It is probably correct,84.0,6,0.98,unpoliticized,True,78,I am unsure if it is correct,1.0,0,True,True,True,0,8
9230,b58cf402-a430-8ab6-050a-c2a7838a3fd1,686,e543b737-ce3a-4bfd-a8f3-4010d73fb476_S1,400,KY_T_1,KY,45-54,Very Liberal,Graduate Degree or Higher,Male,True,True,80,I am unsure if it is correct,100.0,5,0.98,left,True,100,It is certainly correct,1.0,4,True,True,True,1,1
9231,b58cf402-a430-8ab6-050a-c2a7838a3fd1,686,e543b737-ce3a-4bfd-a8f3-4010d73fb476_S1,400,MI_T_1,MI,45-54,Very Liberal,Graduate Degree or Higher,Male,True,True,74,I am unsure if it is correct,96.0,5,0.98,unpoliticized,True,100,It is certainly correct,1.0,4,True,True,True,0,2
9232,b58cf402-a430-8ab6-050a-c2a7838a3fd1,686,e543b737-ce3a-4bfd-a8f3-4010d73fb476_S1,400,FL_F_1,FL,45-54,Very Liberal,Graduate Degree or Higher,Male,False,False,100,It is certainly correct,0.0,9,0.98,left,False,100,It is certainly correct,1.0,4,True,True,True,1,0
9233,b58cf402-a430-8ab6-050a-c2a7838a3fd1,686,e543b737-ce3a-4bfd-a8f3-4010d73fb476_S1,400,MT_T_1,MT,45-54,Very Liberal,Graduate Degree or Higher,Male,True,True,100,It is certainly correct,35.0,10,0.5,left,True,100,It is certainly correct,1.0,4,True,True,False,1,5
9234,b58cf402-a430-8ab6-050a-c2a7838a3fd1,686,e543b737-ce3a-4bfd-a8f3-4010d73fb476_S1,400,MO_T_1,MO,45-54,Very Liberal,Graduate Degree or Higher,Male,True,True,100,It is certainly correct,98.0,6,0.5,left,True,100,It is certainly correct,1.0,4,True,True,False,1,4
9235,b58cf402-a430-8ab6-050a-c2a7838a3fd1,686,e543b737-ce3a-4bfd-a8f3-4010d73fb476_S1,400,OH_F_1,OH,45-54,Very Liberal,Graduate Degree or Higher,Male,False,False,100,It is certainly correct,2.0,12,0.98,left,False,100,It is certainly correct,1.0,4,True,True,True,1,8
9236,b58cf402-a430-8ab6-050a-c2a7838a3fd1,686,e543b737-ce3a-4bfd-a8f3-4010d73fb476_S1,400,WA_T_1,WA,45-54,Very Liberal,Graduate Degree or Higher,Male,True,True,100,It is certainly correct,100.0,8,0.98,left,True,100,It is certainly correct,1.0,4,True,True,True,1,9
9237,b58cf402-a430-8ab6-050a-c2a7838a3fd1,686,e543b737-ce3a-4bfd-a8f3-4010d73fb476_S1,400,ND_F_1,ND,45-54,Very Liberal,Graduate Degree or Higher,Male,False,False,100,It is certainly correct,6.0,10,0.5,left,False,100,It is certainly correct,1.0,4,True,True,False,1,6
9238,b58cf402-a430-8ab6-050a-c2a7838a3fd1,686,e543b737-ce3a-4bfd-a8f3-4010d73fb476_S1,400,MN_F_1,MN,45-54,Very Liberal,Graduate Degree or Higher,Male,False,False,100,It is certainly correct,5.0,8,0.98,left,False,100,It is certainly correct,1.0,4,True,True,True,1,3
9239,b58cf402-a430-8ab6-050a-c2a7838a3fd1,686,e543b737-ce3a-4bfd-a8f3-4010d73fb476_S1,400,NJ_T_1,NJ,45-54,Very Liberal,Graduate Degree or Higher,Male,True,True,100,It is certainly correct,9.0,13,0.5,left,True,100,It is certainly correct,1.0,4,True,True,False,1,7
9240,50fd9125-f5fd-ecce-742d-a7d63783aefc,325,9b0ebeb3-9ce7-43b5-9dd1-ad397b5742c8_S1,263,OH_F_1,OH,45-54,Very Liberal,College,Male,False,False,100,It is certainly correct,84.0,8,0.98,unpoliticized,False,100,It is certainly correct,1.0,4,True,True,True,0,8
9241,50fd9125-f5fd-ecce-742d-a7d63783aefc,325,9b0ebeb3-9ce7-43b5-9dd1-ad397b5742c8_S1,263,MT_F_1,MT,45-54,Very Liberal,College,Male,False,False,100,It is certainly correct,48.0,11,0.5,left,False,100,It is certainly correct,1.0,4,True,True,False,1,5
9242,50fd9125-f5fd-ecce-742d-a7d63783aefc,325,9b0ebeb3-9ce7-43b5-9dd1-ad397b5742c8_S1,263,NJ_F_1,NJ,45-54,Very Liberal,College,Male,False,False,100,It is certainly correct,0.0,3,0.5,unpoliticized,False,100,It is certainly correct,1.0,4,True,True,False,0,7
9243,50fd9125-f5fd-ecce-742d-a7d63783aefc,325,9b0ebeb3-9ce7-43b5-9dd1-ad397b5742c8_S1,263,KY_F_1,KY,45-54,Very Liberal,College,Male,False,False,90,It is probably correct,70.0,7,0.98,unpoliticized,True,95,It is probably correct,1.0,4,False,True,True,0,1
9244,50fd9125-f5fd-ecce-742d-a7d63783aefc,325,9b0ebeb3-9ce7-43b5-9dd1-ad397b5742c8_S1,263,ND_T_1,ND,45-54,Very Liberal,College,Male,True,True,100,It is certainly correct,4.0,12,0.5,left,True,85,It is probably correct,1.0,4,True,True,False,1,6
9245,50fd9125-f5fd-ecce-742d-a7d63783aefc,325,9b0ebeb3-9ce7-43b5-9dd1-ad397b5742c8_S1,263,MN_F_1,MN,45-54,Very Liberal,College,Male,False,False,100,It is certainly correct,0.0,5,0.5,left,False,100,It is certainly correct,1.0,4,True,True,False,1,3
9246,50fd9125-f5fd-ecce-742d-a7d63783aefc,325,9b0ebeb3-9ce7-43b5-9dd1-ad397b5742c8_S1,263,FL_T_1,FL,45-54,Very Liberal,College,Male,True,True,100,It is certainly correct,13.0,6,0.5,left,True,100,It is certainly correct,1.0,4,True,True,False,1,0
9247,50fd9125-f5fd-ecce-742d-a7d63783aefc,325,9b0ebeb3-9ce7-43b5-9dd1-ad397b5742c8_S1,263,MO_F_1,MO,45-54,Very Liberal,College,Male,False,False,100,It is certainly correct,0.0,3,0.98,unpoliticized,False,100,It is certainly correct,1.0,4,True,True,True,0,4
9248,50fd9125-f5fd-ecce-742d-a7d63783aefc,325,9b0ebeb3-9ce7-43b5-9dd1-ad397b5742c8_S1,263,WA_F_1,WA,45-54,Very Liberal,College,Male,False,False,100,It is certainly correct,1.0,5,0.98,left,False,100,It is certainly correct,1.0,4,True,True,True,1,9
9249,50fd9125-f5fd-ecce-742d-a7d63783aefc,325,9b0ebeb3-9ce7-43b5-9dd1-ad397b5742c8_S1,263,MI_T_1,MI,45-54,Very Liberal,College,Male,True,True,100,It is certainly correct,100.0,10,0.98,left,True,100,It is certainly correct,1.0,4,True,True,True,1,2
9250,969b0fdf-81ad-73c1-12d7-39b0fe50da07,574,e7817326-1fe2-4810-8c09-3f5358d8f220_S1,361,WA_T_1,WA,18-24,Conservative,Some College,Male,True,False,100,It is certainly correct,98.0,6,0.5,left,False,85,It is probably correct,0.0,1,False,False,False,1,9
9251,969b0fdf-81ad-73c1-12d7-39b0fe50da07,574,e7817326-1fe2-4810-8c09-3f5358d8f220_S1,361,MO_T_1,MO,18-24,Conservative,Some College,Male,True,True,50,I am unsure if it is correct,8.0,5,0.5,right,False,50,I am unsure if it is correct,1.0,1,False,True,False,2,4
9252,969b0fdf-81ad-73c1-12d7-39b0fe50da07,574,e7817326-1fe2-4810-8c09-3f5358d8f220_S1,361,MT_F_1,MT,18-24,Conservative,Some College,Male,False,False,50,I am unsure if it is correct,78.0,3,0.5,unpoliticized,False,50,I am unsure if it is correct,1.0,1,True,True,False,0,5
9253,969b0fdf-81ad-73c1-12d7-39b0fe50da07,574,e7817326-1fe2-4810-8c09-3f5358d8f220_S1,361,KY_F_1,KY,18-24,Conservative,Some College,Male,False,False,75,It is probably correct,50.0,6,0.5,right,False,72,It is probably correct,1.0,1,True,True,False,2,1
9254,969b0fdf-81ad-73c1-12d7-39b0fe50da07,574,e7817326-1fe2-4810-8c09-3f5358d8f220_S1,361,NJ_T_1,NJ,18-24,Conservative,Some College,Male,True,True,60,I am unsure if it is correct,98.0,12,0.98,right,True,50,I am unsure if it is correct,1.0,1,True,True,True,2,7
9255,969b0fdf-81ad-73c1-12d7-39b0fe50da07,574,e7817326-1fe2-4810-8c09-3f5358d8f220_S1,361,MN_F_1,MN,18-24,Conservative,Some College,Male,False,True,80,It is probably correct,52.0,6,0.98,unpoliticized,True,80,It is probably correct,0.0,1,False,False,True,0,3
9256,969b0fdf-81ad-73c1-12d7-39b0fe50da07,574,e7817326-1fe2-4810-8c09-3f5358d8f220_S1,361,FL_T_1,FL,18-24,Conservative,Some College,Male,True,False,70,It is probably correct,100.0,7,0.98,unpoliticized,True,65,It is probably correct,0.0,1,True,False,True,0,0
9257,969b0fdf-81ad-73c1-12d7-39b0fe50da07,574,e7817326-1fe2-4810-8c09-3f5358d8f220_S1,361,ND_T_1,ND,18-24,Conservative,Some College,Male,True,False,50,I am unsure if it is correct,84.0,4,0.5,left,False,50,I am unsure if it is correct,0.0,1,False,False,False,1,6
9258,969b0fdf-81ad-73c1-12d7-39b0fe50da07,574,e7817326-1fe2-4810-8c09-3f5358d8f220_S1,361,OH_F_1,OH,18-24,Conservative,Some College,Male,False,False,100,It is certainly correct,0.0,7,0.98,right,False,100,It is certainly correct,1.0,1,True,True,True,2,8
9259,969b0fdf-81ad-73c1-12d7-39b0fe50da07,574,e7817326-1fe2-4810-8c09-3f5358d8f220_S1,361,MI_T_1,MI,18-24,Conservative,Some College,Male,True,False,80,It is probably correct,81.0,11,0.5,unpoliticized,True,75,It is probably correct,0.0,1,True,False,False,0,2
9260,e86e0721-ff71-7794-e529-31452900a8f5,895,6db8e2d6-3fea-41fe-aab7-ee911a89ee62_S1,3269,MT_T_1,MT,25-34,Conservative,College,Female,True,True,100,It is certainly correct,98.0,6,0.98,unpoliticized,True,95,It is certainly correct,1.0,1,True,True,True,0,5
9261,e86e0721-ff71-7794-e529-31452900a8f5,895,6db8e2d6-3fea-41fe-aab7-ee911a89ee62_S1,3269,MN_F_1,MN,25-34,Conservative,College,Female,False,False,99,It is certainly correct,9.0,8,0.98,right,False,96,It is certainly correct,1.0,1,True,True,True,2,3
9262,e86e0721-ff71-7794-e529-31452900a8f5,895,6db8e2d6-3fea-41fe-aab7-ee911a89ee62_S1,3269,MI_F_1,MI,25-34,Conservative,College,Female,False,False,100,It is certainly correct,86.0,13,0.5,right,True,88,It is certainly correct,1.0,1,False,True,False,2,2
9263,e86e0721-ff71-7794-e529-31452900a8f5,895,6db8e2d6-3fea-41fe-aab7-ee911a89ee62_S1,3269,OH_F_1,OH,25-34,Conservative,College,Female,False,False,100,It is certainly correct,55.0,4,0.5,unpoliticized,True,97,It is probably correct,1.0,1,False,True,False,0,8
9264,e86e0721-ff71-7794-e529-31452900a8f5,895,6db8e2d6-3fea-41fe-aab7-ee911a89ee62_S1,3269,MO_T_1,MO,25-34,Conservative,College,Female,True,True,100,It is certainly correct,72.0,11,0.5,right,True,100,It is certainly correct,1.0,1,True,True,False,2,4
9265,e86e0721-ff71-7794-e529-31452900a8f5,895,6db8e2d6-3fea-41fe-aab7-ee911a89ee62_S1,3269,KY_T_1,KY,25-34,Conservative,College,Female,True,True,100,It is certainly correct,96.0,4,0.98,right,True,100,It is certainly correct,1.0,1,True,True,True,2,1
9266,e86e0721-ff71-7794-e529-31452900a8f5,895,6db8e2d6-3fea-41fe-aab7-ee911a89ee62_S1,3269,FL_F_1,FL,25-34,Conservative,College,Female,False,False,100,It is certainly correct,12.0,8,0.5,right,False,99,It is certainly correct,1.0,1,True,True,False,2,0
9267,e86e0721-ff71-7794-e529-31452900a8f5,895,6db8e2d6-3fea-41fe-aab7-ee911a89ee62_S1,3269,ND_T_1,ND,25-34,Conservative,College,Female,True,True,100,It is certainly correct,9.0,7,0.98,unpoliticized,True,100,It is certainly correct,1.0,1,True,True,True,0,6
9268,e86e0721-ff71-7794-e529-31452900a8f5,895,6db8e2d6-3fea-41fe-aab7-ee911a89ee62_S1,3269,WA_F_1,WA,25-34,Conservative,College,Female,False,False,100,It is certainly correct,30.0,10,0.5,right,False,100,It is certainly correct,1.0,1,True,True,False,2,9
9269,e86e0721-ff71-7794-e529-31452900a8f5,895,6db8e2d6-3fea-41fe-aab7-ee911a89ee62_S1,3269,NJ_F_1,NJ,25-34,Conservative,College,Female,False,False,100,It is certainly correct,4.0,11,0.98,right,False,100,It is certainly correct,1.0,1,True,True,True,2,7
9270,54eb5758-490e-2aff-6250-61c0bfb0e285,340,862e1182-5031-4b70-905c-d1dfd99d144e_S1,408,ND_T_1,ND,25-34,Conservative,College,Male,True,False,96,It is certainly correct,92.0,7,0.5,left,False,94,It is certainly correct,0.0,1,False,False,False,1,6
9271,54eb5758-490e-2aff-6250-61c0bfb0e285,340,862e1182-5031-4b70-905c-d1dfd99d144e_S1,408,MT_F_1,MT,25-34,Conservative,College,Male,False,False,78,It is probably correct,48.0,12,0.98,unpoliticized,False,89,It is probably correct,1.0,1,True,True,True,0,5
9272,54eb5758-490e-2aff-6250-61c0bfb0e285,340,862e1182-5031-4b70-905c-d1dfd99d144e_S1,408,OH_F_1,OH,25-34,Conservative,College,Male,False,False,100,It is certainly correct,4.0,6,0.5,unpoliticized,False,100,It is certainly correct,1.0,1,True,True,False,0,8
9273,54eb5758-490e-2aff-6250-61c0bfb0e285,340,862e1182-5031-4b70-905c-d1dfd99d144e_S1,408,WA_T_1,WA,25-34,Conservative,College,Male,True,False,71,It is probably correct,40.0,9,0.5,left,False,92,It is probably correct,0.0,1,False,False,False,1,9
9274,54eb5758-490e-2aff-6250-61c0bfb0e285,340,862e1182-5031-4b70-905c-d1dfd99d144e_S1,408,MI_F_1,MI,25-34,Conservative,College,Male,False,False,86,It is probably correct,63.0,7,0.98,unpoliticized,False,88,It is probably correct,1.0,1,True,True,True,0,2
9275,54eb5758-490e-2aff-6250-61c0bfb0e285,340,862e1182-5031-4b70-905c-d1dfd99d144e_S1,408,KY_F_1,KY,25-34,Conservative,College,Male,False,False,100,It is certainly correct,4.0,6,0.98,right,False,100,It is certainly correct,1.0,1,True,True,True,2,1
9276,54eb5758-490e-2aff-6250-61c0bfb0e285,340,862e1182-5031-4b70-905c-d1dfd99d144e_S1,408,MN_T_1,MN,25-34,Conservative,College,Male,True,True,83,It is probably correct,76.0,5,0.98,right,True,96,It is probably correct,1.0,1,True,True,True,2,3
9277,54eb5758-490e-2aff-6250-61c0bfb0e285,340,862e1182-5031-4b70-905c-d1dfd99d144e_S1,408,MO_T_1,MO,25-34,Conservative,College,Male,True,True,85,It is probably correct,87.0,5,0.98,right,True,99,It is certainly correct,1.0,1,True,True,True,2,4
9278,54eb5758-490e-2aff-6250-61c0bfb0e285,340,862e1182-5031-4b70-905c-d1dfd99d144e_S1,408,NJ_F_1,NJ,25-34,Conservative,College,Male,False,True,95,It is certainly correct,0.0,9,0.5,left,True,93,It is certainly correct,0.0,1,False,False,False,1,7
9279,54eb5758-490e-2aff-6250-61c0bfb0e285,340,862e1182-5031-4b70-905c-d1dfd99d144e_S1,408,FL_F_1,FL,25-34,Conservative,College,Male,False,False,85,It is certainly correct,34.0,8,0.5,right,False,91,It is probably correct,1.0,1,True,True,False,2,0
9280,3a138d12-dea9-cde1-9a1a-bb3825548bc4,211,da10860a-3d3b-469d-a8a8-42dd24db37e6_S1,343,MO_F_1,MO,35-44,Conservative,Some College,Female,False,True,69,It is probably correct,80.0,10,0.98,left,True,90,It is probably correct,0.0,1,False,False,True,1,4
9281,3a138d12-dea9-cde1-9a1a-bb3825548bc4,211,da10860a-3d3b-469d-a8a8-42dd24db37e6_S1,343,NJ_F_1,NJ,35-44,Conservative,Some College,Female,False,True,60,I am unsure if it is correct,36.0,4,0.5,left,False,90,I am unsure if it is correct,0.0,1,True,False,False,1,7
9282,3a138d12-dea9-cde1-9a1a-bb3825548bc4,211,da10860a-3d3b-469d-a8a8-42dd24db37e6_S1,343,MT_F_1,MT,35-44,Conservative,Some College,Female,False,True,84,It is probably correct,79.0,9,0.5,unpoliticized,True,89,It is probably correct,0.0,1,False,False,False,0,5
9283,3a138d12-dea9-cde1-9a1a-bb3825548bc4,211,da10860a-3d3b-469d-a8a8-42dd24db37e6_S1,343,OH_T_1,OH,35-44,Conservative,Some College,Female,True,True,98,It is certainly correct,15.0,11,0.98,unpoliticized,True,70,I am unsure if it is correct,1.0,1,True,True,True,0,8
9284,3a138d12-dea9-cde1-9a1a-bb3825548bc4,211,da10860a-3d3b-469d-a8a8-42dd24db37e6_S1,343,MN_F_1,MN,35-44,Conservative,Some College,Female,False,False,87,It is probably correct,4.0,6,0.98,right,False,98,It is certainly correct,1.0,1,True,True,True,2,3
9285,3a138d12-dea9-cde1-9a1a-bb3825548bc4,211,da10860a-3d3b-469d-a8a8-42dd24db37e6_S1,343,KY_F_1,KY,35-44,Conservative,Some College,Female,False,False,80,It is probably correct,7.0,3,0.98,right,False,97,It is certainly correct,1.0,1,True,True,True,2,1
9286,3a138d12-dea9-cde1-9a1a-bb3825548bc4,211,da10860a-3d3b-469d-a8a8-42dd24db37e6_S1,343,FL_T_1,FL,35-44,Conservative,Some College,Female,True,True,81,It is probably correct,95.0,10,0.98,right,True,92,It is probably correct,1.0,1,True,True,True,2,0
9287,3a138d12-dea9-cde1-9a1a-bb3825548bc4,211,da10860a-3d3b-469d-a8a8-42dd24db37e6_S1,343,ND_F_1,ND,35-44,Conservative,Some College,Female,False,False,87,It is probably correct,9.0,10,0.98,right,False,96,It is certainly correct,1.0,1,True,True,True,2,6
9288,3a138d12-dea9-cde1-9a1a-bb3825548bc4,211,da10860a-3d3b-469d-a8a8-42dd24db37e6_S1,343,WA_T_1,WA,35-44,Conservative,Some College,Female,True,True,93,It is certainly correct,7.0,10,0.5,right,False,95,It is certainly correct,1.0,1,False,True,False,2,9
9289,3a138d12-dea9-cde1-9a1a-bb3825548bc4,211,da10860a-3d3b-469d-a8a8-42dd24db37e6_S1,343,MI_T_1,MI,35-44,Conservative,Some College,Female,True,False,87,It is probably correct,4.0,8,0.98,left,False,98,It is certainly correct,0.0,1,False,False,True,1,2
9290,753d07d0-6c86-76a1-b4d8-3116e82d3908,454,9ebb98aa-e218-4ce1-8124-129451b39177_S1,1028,NJ_F_1,NJ,45-54,Conservative,High School,Female,False,False,97,It is probably correct,50.0,7,0.5,right,False,96,It is certainly correct,1.0,1,True,True,False,2,7
9291,753d07d0-6c86-76a1-b4d8-3116e82d3908,454,9ebb98aa-e218-4ce1-8124-129451b39177_S1,1028,MN_T_1,MN,45-54,Conservative,High School,Female,True,True,100,It is certainly correct,63.0,6,0.98,unpoliticized,True,93,It is certainly correct,1.0,1,True,True,True,0,3
9292,753d07d0-6c86-76a1-b4d8-3116e82d3908,454,9ebb98aa-e218-4ce1-8124-129451b39177_S1,1028,MO_T_1,MO,45-54,Conservative,High School,Female,True,False,76,It is probably correct,10.0,3,0.98,left,True,100,It is certainly correct,0.0,1,True,False,True,1,4
9293,753d07d0-6c86-76a1-b4d8-3116e82d3908,454,9ebb98aa-e218-4ce1-8124-129451b39177_S1,1028,ND_F_1,ND,45-54,Conservative,High School,Female,False,False,98,It is certainly correct,75.0,6,0.5,right,False,100,It is certainly correct,1.0,1,True,True,False,2,6
9294,753d07d0-6c86-76a1-b4d8-3116e82d3908,454,9ebb98aa-e218-4ce1-8124-129451b39177_S1,1028,MI_T_1,MI,45-54,Conservative,High School,Female,True,True,100,It is certainly correct,87.0,12,0.5,unpoliticized,True,97,It is certainly correct,1.0,1,True,True,False,0,2
9295,753d07d0-6c86-76a1-b4d8-3116e82d3908,454,9ebb98aa-e218-4ce1-8124-129451b39177_S1,1028,WA_T_1,WA,45-54,Conservative,High School,Female,True,True,100,It is certainly correct,11.0,8,0.5,right,True,96,It is certainly correct,1.0,1,True,True,False,2,9
9296,753d07d0-6c86-76a1-b4d8-3116e82d3908,454,9ebb98aa-e218-4ce1-8124-129451b39177_S1,1028,MT_F_1,MT,45-54,Conservative,High School,Female,False,False,100,It is certainly correct,84.0,12,0.98,unpoliticized,False,100,It is certainly correct,1.0,1,True,True,True,0,5
9297,753d07d0-6c86-76a1-b4d8-3116e82d3908,454,9ebb98aa-e218-4ce1-8124-129451b39177_S1,1028,KY_F_1,KY,45-54,Conservative,High School,Female,False,False,100,It is certainly correct,44.0,8,0.98,unpoliticized,False,100,It is certainly correct,1.0,1,True,True,True,0,1
9298,753d07d0-6c86-76a1-b4d8-3116e82d3908,454,9ebb98aa-e218-4ce1-8124-129451b39177_S1,1028,FL_F_1,FL,45-54,Conservative,High School,Female,False,False,100,It is certainly correct,26.0,10,0.5,right,False,100,It is certainly correct,1.0,1,True,True,False,2,0
9299,753d07d0-6c86-76a1-b4d8-3116e82d3908,454,9ebb98aa-e218-4ce1-8124-129451b39177_S1,1028,OH_T_1,OH,45-54,Conservative,High School,Female,True,True,100,It is certainly correct,100.0,6,0.98,right,True,100,It is certainly correct,1.0,1,True,True,True,2,8
9300,16b903b1-ae7d-7e45-30b9-35920000ff64,83,06d088a3-2eca-45cb-8577-4f827d908626_S1,515,MT_T_1,MT,55-64,Conservative,College,Female,True,True,98,It is probably correct,100.0,5,0.98,right,True,99,It is probably correct,1.0,1,True,True,True,2,5
9301,16b903b1-ae7d-7e45-30b9-35920000ff64,83,06d088a3-2eca-45cb-8577-4f827d908626_S1,515,NJ_T_1,NJ,55-64,Conservative,College,Female,True,True,91,It is probably correct,94.0,5,0.5,right,True,99,It is certainly correct,1.0,1,True,True,False,2,7
9302,16b903b1-ae7d-7e45-30b9-35920000ff64,83,06d088a3-2eca-45cb-8577-4f827d908626_S1,515,MO_T_1,MO,55-64,Conservative,College,Female,True,False,90,It is probably correct,10.0,11,0.5,unpoliticized,True,97,It is probably correct,0.0,1,True,False,False,0,4
9303,16b903b1-ae7d-7e45-30b9-35920000ff64,83,06d088a3-2eca-45cb-8577-4f827d908626_S1,515,ND_F_1,ND,55-64,Conservative,College,Female,False,False,98,It is probably correct,13.0,8,0.98,right,False,95,It is probably correct,1.0,1,True,True,True,2,6
9304,16b903b1-ae7d-7e45-30b9-35920000ff64,83,06d088a3-2eca-45cb-8577-4f827d908626_S1,515,OH_T_1,OH,55-64,Conservative,College,Female,True,True,98,It is probably correct,62.0,8,0.5,unpoliticized,True,100,It is certainly correct,1.0,1,True,True,False,0,8
9305,16b903b1-ae7d-7e45-30b9-35920000ff64,83,06d088a3-2eca-45cb-8577-4f827d908626_S1,515,MN_F_1,MN,55-64,Conservative,College,Female,False,False,99,It is certainly correct,32.0,8,0.5,right,False,99,It is probably correct,1.0,1,True,True,False,2,3
9306,16b903b1-ae7d-7e45-30b9-35920000ff64,83,06d088a3-2eca-45cb-8577-4f827d908626_S1,515,KY_F_1,KY,55-64,Conservative,College,Female,False,True,99,It is probably correct,81.0,3,0.98,left,True,100,It is certainly correct,0.0,1,False,False,True,1,1
9307,16b903b1-ae7d-7e45-30b9-35920000ff64,83,06d088a3-2eca-45cb-8577-4f827d908626_S1,515,MI_F_1,MI,55-64,Conservative,College,Female,False,False,100,It is certainly correct,0.0,3,0.98,right,True,100,It is certainly correct,1.0,1,False,True,True,2,2
