,conf,answer,question,correct,correct_conf,incorrect_conf,difficulty,pol_recode,DEM_1,DEM_2,DEM_3,DEM_4,BSS,WSS,EIS,HBS,NUMS,RIS,CintID,edu_recode,id_recode
423,1.0,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,0,45-54,Very Conservative,College,Male,1.8333333333333333,4,2.6,4,3,3.0,c9a7736e-e481-2506-4c79-458c2bebecb6,3,389
426,1.0,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,4,65+,Very Liberal,Some College,Male,1.6666666666666667,5,2.0,2,2,1.8,e4b93096-a916-776b-5281-069269d21c42,2,437
427,1.0,False,Texas_True,False,94.64383561643835,82.78125,0.8725099601593626,1,45-54,Conservative,College,Female,1.3333333333333333,2,2.2,0,3,3.6,90c4371c-174a-6694-2f0b-01ef642820c9,3,280
428,0.5800000000000001,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,0,25-34,Very Conservative,Graduate Degree or Higher,Male,2.5,0,2.4,2,1,1.2,0e6888ef-ed25-99ea-83f8-be430f26593a,4,29
436,1.0,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,4,18-24,Very Liberal,Some College,Male,3.0,3,3.6,2,2,3.8,c40736ce-4e53-2738-ecd9-002cc6417914,2,380
439,0.0,False,Texas_True,False,94.64383561643835,82.78125,0.8725099601593626,4,45-54,Very Liberal,Some College,Male,0.6666666666666666,4,3.6,1,1,2.0,84ea82cd-4ef3-9e40-01da-b4c17decfb18,2,260
442,1.0,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,1,65+,Conservative,Graduate Degree or Higher,Female,1.3333333333333333,5,1.4,1,2,2.8,f6427eca-fc3d-373e-a8dd-48698e7f4a10,4,478
443,0.98,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,4,25-34,Very Liberal,Graduate Degree or Higher,Male,2.6666666666666665,1,2.6,2,0,2.8,cf5737df-093b-3cea-bcc8-017cbecf380b,4,394
445,1.0,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,4,45-54,Very Liberal,College,Female,1.5,3,2.0,4,1,2.6,d1cd7929-bc80-9aab-263e-4fe65f9c88fe,3,396
447,0.98,False,Texas_True,False,94.64383561643835,82.78125,0.8725099601593626,3,35-44,Liberal,High School,Female,1.3333333333333333,3,3.2,0,1,3.8,c4cacf55-04ed-2f9c-2142-f9e181f5358d,1,382
448,0.6000000000000001,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,3,25-34,Liberal,College,Male,3.1666666666666665,0,2.4,2,0,2.4,c060044e-6e70-b8ba-8a59-324bc4c8df9b,3,367
451,0.74,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,3,45-54,Liberal,High School,Male,3.0,0,1.8,2,1,2.4,0a23a429-d771-5096-c83e-9208c146e3fe,1,13
453,0.8200000000000001,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,3,65+,Liberal,Some College,Female,2.1666666666666665,1,2.8,1,3,3.0,39f8a246-a2b8-ecae-1251-94d34b0b9498,2,113
454,0.8200000000000001,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,3,25-34,Liberal,College,Male,2.6666666666666665,3,2.8,0,2,2.2,083d4cf7-6322-ba8d-d6e0-7a1608c05323,3,8
456,0.8799999999999999,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,3,35-44,Liberal,College,Female,3.3333333333333335,0,2.0,1,0,2.2,380f06f1-fdbc-c775-e4e6-3024cec6d527,3,108
458,1.0,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,0,45-54,Very Conservative,Some College,Male,2.3333333333333335,1,2.0,1,0,2.0,77d2bf81-757a-4183-3996-89f97940c555,2,230
461,1.0,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,0,65+,Very Conservative,Some College,Male,1.1666666666666667,4,2.2,3,2,2.8,519b7472-f5b2-2319-7065-42b0b6e1c5af,2,154
463,1.0,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,3,25-34,Liberal,College,Female,1.1666666666666667,4,1.8,2,3,3.2,29cbadc8-d2e0-5901-20df-9be06cc0651f,3,76
468,0.020000000000000018,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,0,65+,Very Conservative,High School,Male,1.0,1,1.6,1,2,1.8,33de4b99-b795-035e-348e-7df5403d8144,1,97
469,1.0,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,4,65+,Very Liberal,Some College,Male,0.3333333333333333,5,1.8,3,3,4.0,b082c4bf-c8ea-8c1f-68a8-f2a95a23fe65,2,331
472,0.9199999999999999,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,4,25-34,Very Liberal,Graduate Degree or Higher,Male,3.1666666666666665,3,2.4,2,2,2.0,35a9e7c4-2fa0-5e93-42d3-d182e65b9f1c,4,103
478,0.8999999999999999,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,0,35-44,Very Conservative,Graduate Degree or Higher,Male,1.5,3,1.8,4,3,3.2,ea1eb3bf-af56-cc56-f6a8-85354f2e1a6b,4,448
479,1.0,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,0,45-54,Very Conservative,Some College,Male,0.8333333333333334,4,2.8,3,3,3.0,3d00f72c-b115-8ad7-e83b-c12b0a6b04f8,2,122
480,1.0,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,4,25-34,Very Liberal,High School,Male,0.0,3,2.0,2,2,2.4,6049d07f-77b7-8fbd-a168-e66228ebc7a3,1,181
482,0.8999999999999999,False,Texas_True,False,94.64383561643835,82.78125,0.8725099601593626,0,35-44,Very Conservative,Some College,Male,3.5,0,2.0,1,1,2.4,74ef4eb0-8235-6f60-07a7-78c4c86fb666,2,224
485,1.0,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,4,35-44,Very Liberal,Graduate Degree or Higher,Male,3.3333333333333335,1,2.0,1,2,2.4,bb7f02ad-ce41-cc02-97ba-3454588c7b79,4,357
487,1.0,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,4,25-34,Very Liberal,College,Male,3.5,0,1.6,1,1,2.6,44adecd9-c104-3c62-45ce-da8683c9f20d,3,138
488,0.30000000000000004,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,4,35-44,Very Liberal,Graduate Degree or Higher,Female,1.5,3,2.4,3,2,2.2,1f594e07-f1dd-d56b-b210-7872a74c45db,4,53
489,1.0,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,4,35-44,Very Liberal,Graduate Degree or Higher,Male,0.6666666666666666,5,2.0,2,2,4.0,c9e6040c-24cd-4286-1c1b-32cd4d7422db,4,391
491,1.0,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,4,18-24,Very Liberal,College,Male,2.8333333333333335,1,1.6,1,1,2.4,4683e8e3-1556-fb93-76f4-dea8dc798337,3,140
493,1.0,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,4,55-64,Very Liberal,College,Male,1.3333333333333333,3,2.4,1,2,3.8,63b0f834-7c94-68ae-7e23-ce9bf3196de3,3,189
494,0.45999999999999996,False,Texas_True,False,94.64383561643835,82.78125,0.8725099601593626,4,18-24,Very Liberal,Graduate Degree or Higher,Other/Prefer not to say,0.16666666666666666,1,2.4,2,1,1.6,c7fc980c-ebfd-09f1-a11a-aed74a6f95d9,4,386
496,0.8600000000000001,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,4,25-34,Very Liberal,Graduate Degree or Higher,Male,3.1666666666666665,1,1.8,0,2,2.6,fa5eb9a0-2b81-0dd7-edb6-8f75f9c83478,4,488
497,0.74,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,4,25-34,Very Liberal,College,Female,1.3333333333333333,1,3.2,2,2,1.8,42dd5238-59e0-e4eb-6e2e-64f61dab05e4,3,134
498,0.94,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,4,65+,Very Liberal,College,Male,1.0,5,2.4,3,3,3.4,66cc4169-6414-c7a5-7f7f-77e758f5e8bd,3,197
500,0.52,False,Texas_True,False,94.64383561643835,82.78125,0.8725099601593626,4,25-34,Very Liberal,High School,Male,2.0,0,2.0,1,0,2.0,a1c1f94c-69c4-9bd2-715a-cfea0159e598,1,304
501,1.0,True,Texas_True,True,94.64383561643835,82.78125,0.8725099601593626,4,25-34,Very Liberal,High School,Male,1.5,2,2.0,1,2,2.2,6b07cb32-aff8-5291-b424-fd2c846a23e6,1,203
4,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,0,25-34,Very Conservative,High School,Male,0.8333333333333334,0,1.6,2,3,2.4,8454f467-fa76-ba18-be70-c27f8fb44cb3,1,259
5,0.5800000000000001,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,45-54,Moderate,College,Male,2.0,0,2.2,0,2,1.8,0984da48-9380-ddb5-6e5f-ecaf80f4259e,3,11
8,0.41999999999999993,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,25-34,Moderate,Graduate Degree or Higher,Male,2.6666666666666665,2,1.8,0,1,2.6,e84a1289-5fa9-17ad-a09e-2461ce9fe85c,4,445
10,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,65+,Liberal,Graduate Degree or Higher,Male,1.0,3,2.6,3,3,2.8,73a24b81-9ad5-14bc-4896-7d893e0e2c55,4,220
11,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,25-34,Liberal,Graduate Degree or Higher,Female,1.1666666666666667,4,2.4,4,3,3.4,b4b233c2-0ace-7a99-58d5-059963a5bf18,4,342
15,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,0,25-34,Very Conservative,Some College,Male,1.1666666666666667,2,1.0,2,2,2.2,0d3a3603-39f5-3e5a-d014-0011acf58ed5,2,22
16,0.8999999999999999,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,65+,Liberal,Some College,Female,2.1666666666666665,1,2.6,0,0,3.4,a4679503-d602-cac1-8d14-a34cecdf60d4,2,309
17,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,35-44,Moderate,High School,Male,2.5,2,3.2,3,2,2.4,470f97db-6621-9db3-e5cc-a124f3075106,1,143
18,0.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,1,35-44,Conservative,Some College,Female,1.0,3,2.0,0,2,2.0,b8a1dbc9-d7b3-de96-4bde-ed8a538ae115,2,350
21,0.8,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,0,25-34,Very Conservative,Graduate Degree or Higher,Male,2.3333333333333335,2,1.6,1,2,2.2,018da917-ed2a-a252-6700-9fa6c42bd8c2,4,1
25,1.0,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,0,35-44,Very Conservative,Some College,Male,0.0,2,1.4,1,2,0.8,643a71d3-8470-794b-d0c4-47117674320e,2,192
28,0.8799999999999999,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,0,65+,Very Conservative,Graduate Degree or Higher,Female,0.5,0,1.6,3,0,2.0,7cbe820e-ab05-8bfb-5419-b495090f1cdb,4,242
31,0.94,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,25-34,Liberal,High School,Male,3.6666666666666665,1,1.4,2,0,2.4,0c53bcbb-6487-5c4c-b9ac-8a78779fd263,1,21
35,1.0,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,2,25-34,Moderate,College,Female,3.5,1,1.4,3,1,2.4,53e75acb-962a-146b-0ddc-6cccbf49a01d,3,161
36,0.98,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,1,35-44,Conservative,Some College,Female,3.3333333333333335,0,1.4,1,0,2.2,16634b22-86a3-b9fc-8935-7d48444cb1f7,2,41
39,0.26,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,0,35-44,Very Conservative,Graduate Degree or Higher,Male,2.1666666666666665,2,1.8,1,0,2.2,22e0d501-6952-24b5-0a16-e3cbf460ded4,4,65
41,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,55-64,Moderate,College,Male,2.8333333333333335,5,1.8,2,2,2.8,f43c2855-5d7f-2000-d642-1e1705176b81,3,475
45,0.10000000000000009,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,45-54,Moderate,College,Female,2.6666666666666665,1,2.0,2,2,2.0,48feb290-97c5-5b96-1487-84d55acea14d,3,146
46,0.8,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,65+,Moderate,High School,Female,1.5,1,2.2,1,2,1.6,22431510-54f8-1dec-a907-23682ef3e3ca,1,63
47,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,25-34,Moderate,Some College,Female,2.0,1,2.0,1,2,2.0,8b8de5b7-95ad-13c2-67a0-d3a67287236f,2,268
50,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,18-24,Moderate,College,Male,0.3333333333333333,1,2.0,2,1,2.0,eebf460b-bda6-b02f-551c-7094c84c34de,3,462
51,0.8600000000000001,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,1,25-34,Conservative,College,Female,1.6666666666666667,1,1.8,3,0,2.2,220d29a7-f333-dfc0-e7b0-1f268939c573,3,62
52,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,35-44,Moderate,College,Female,2.6666666666666665,2,2.6,0,1,3.0,a648f576-66c5-1943-a261-c363d7c5d0a1,3,311
53,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,25-34,Liberal,Graduate Degree or Higher,Female,1.6666666666666667,1,2.0,2,3,2.6,f1f892c7-0e75-98f3-12d0-a4d345733f12,4,470
55,0.8200000000000001,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,1,65+,Conservative,Some College,Female,1.6666666666666667,2,2.6,1,1,2.4,ac527be9-06ab-6feb-b8fe-4d79a0c2333f,2,323
59,0.94,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,0,25-34,Very Conservative,High School,Female,1.6666666666666667,2,1.8,2,2,1.8,e0128212-7b31-8628-f805-b439d6154ccf,1,421
61,0.96,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,0,35-44,Very Conservative,High School,Female,2.5,0,1.8,0,0,2.2,1ed44fa7-cedc-ba97-3eb0-79ff5ceb777f,1,51
63,0.98,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,0,25-34,Very Conservative,Graduate Degree or Higher,Male,3.1666666666666665,0,2.2,1,2,2.0,2cbfc441-be62-333e-5556-f2942f160994,4,80
66,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,0,35-44,Very Conservative,Some College,Male,0.3333333333333333,3,2.0,2,3,1.2,f69e4d2d-d7bc-a234-743a-7bb59fbde0f4,2,480
68,0.8200000000000001,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,4,18-24,Very Liberal,Some College,Female,3.6666666666666665,2,2.6,1,2,1.0,7628baa0-b7fa-4c52-c2b7-8c03c8d10177,2,227
69,0.5800000000000001,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,18-24,Liberal,Some College,Female,1.6666666666666667,1,1.8,1,2,2.2,29701c75-3f4a-e876-9a62-2a5b267f09a1,2,75
74,1.0,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,0,35-44,Very Conservative,High School,Male,3.0,1,1.6,1,0,2.4,c2dddb0f-51cc-23eb-3718-edf654f7e7d9,1,375
81,0.96,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,25-34,Liberal,College,Female,1.0,3,2.2,2,3,2.2,e9e44b94-ae51-b3ac-0e83-7dcfab50984c,3,447
82,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,25-34,Liberal,College,Female,0.5,3,1.6,0,3,2.8,32d2f160-eb59-07df-3877-c7f9f9325cb4,3,94
83,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,25-34,Liberal,College,Male,2.8333333333333335,1,3.6,3,2,3.2,a6f6c135-0bfd-887f-1c22-f7dd7e083de1,3,313
84,0.6599999999999999,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,0,18-24,Very Conservative,High School,Male,2.8333333333333335,1,2.0,1,0,2.2,bf5f5db9-73d6-8ef6-b5ae-6b747c9fc66f,1,365
85,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,1,55-64,Conservative,Some College,Female,1.0,3,1.6,4,3,2.6,0700c57c-bf9d-c0b5-ea6b-f32b5eeb09ab,2,7
86,0.3999999999999999,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,25-34,Moderate,Some College,Female,1.8333333333333333,0,2.0,3,0,2.0,86a0437e-e6e5-b936-4a69-758b5293d7a6,2,263
90,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,45-54,Moderate,College,Female,2.5,3,1.2,2,1,1.6,881697a8-0137-6476-fcbf-a13de25bb674,3,265
91,0.3999999999999999,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,25-34,Moderate,College,Male,2.3333333333333335,1,2.8,0,1,2.4,ec1e440c-ac24-a862-f41b-7235f6c405db,3,457
92,0.8799999999999999,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,65+,Liberal,College,Female,2.0,4,2.8,1,3,2.4,3434523b-fa26-bff7-de2c-641f0a28ccef,3,99
93,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,1,45-54,Conservative,Some College,Male,2.0,2,2.0,2,1,2.0,10016c11-3eee-9b67-eb06-5a2a80c589c6,2,32
95,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,1,65+,Conservative,Some College,Male,3.0,2,3.0,3,3,2.6,73b4cce4-cfdb-212a-5ef3-fa9f2fd4f930,2,221
96,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,65+,Moderate,College,Male,0.6666666666666666,1,2.4,2,3,2.0,4491dea8-aa75-316d-7bbf-e8ba0d181d70,3,136
97,1.0,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,0,35-44,Very Conservative,High School,Male,3.0,0,1.6,1,0,2.4,798d9a8b-dc74-4c41-679c-aca63fb6eb5e,1,233
102,0.98,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,35-44,Liberal,Some College,Female,2.5,2,2.4,1,2,2.6,53f0a2cc-87a1-56cd-1adb-94dbda95b119,2,162
104,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,1,65+,Conservative,Graduate Degree or Higher,Male,0.6666666666666666,4,1.0,2,3,2.8,b5d79aad-f30f-d272-3dba-acfc9ea44570,4,344
105,0.6599999999999999,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,1,25-34,Conservative,College,Female,2.6666666666666665,3,2.0,2,0,2.6,20c93cd4-2bc5-f8e2-23c3-0ae21a3de203,3,58
107,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,25-34,Liberal,Graduate Degree or Higher,Female,0.6666666666666666,1,1.8,3,3,2.8,51aa269b-7e16-d073-408c-1081c91d484c,4,155
108,0.94,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,25-34,Moderate,Graduate Degree or Higher,Male,1.3333333333333333,1,1.4,1,1,1.4,f2e95842-4e9e-a07e-0355-6ec2baa6f996,4,474
109,0.41999999999999993,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,4,55-64,Very Liberal,College,Female,2.0,0,3.0,3,1,2.0,ef76d57b-380a-20ee-9c6c-e35df60d09ae,3,464
110,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,1,35-44,Conservative,High School,Female,2.1666666666666665,3,2.6,2,2,1.4,21a7f46a-a805-01da-4d7d-c28ce3f31fb3,1,60
114,0.6599999999999999,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,1,35-44,Conservative,College,Male,1.1666666666666667,1,2.0,1,2,2.0,80586a67-4010-b934-b270-5c737ffff5b3,3,252
115,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,0,65+,Very Conservative,Some College,Male,0.16666666666666666,4,2.4,3,3,2.8,c3aaf583-e8eb-14fa-4094-c381d6f9de5a,2,378
118,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,1,55-64,Conservative,High School,Female,1.3333333333333333,4,2.2,1,2,2.0,6a310636-cb6d-ef07-db21-301a177ffde3,1,202
119,0.7,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,18-24,Moderate,College,Male,1.8333333333333333,0,2.2,2,1,2.4,85121f80-3c2f-eabb-f897-2939d2598a54,3,262
120,0.6799999999999999,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,1,35-44,Conservative,College,Female,1.8333333333333333,2,1.8,1,1,2.8,f9ae815a-d5ca-70d3-444d-b785c0e1e38e,3,486
122,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,65+,Liberal,College,Male,0.16666666666666666,3,2.8,4,3,3.8,d188d83c-b15c-d0bf-622b-eea35e5906e8,3,395
123,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,1,65+,Conservative,Graduate Degree or Higher,Male,1.3333333333333333,0,2.4,1,2,2.2,6877616c-eee0-9082-9d7b-575c4aca59b9,4,201
124,0.8400000000000001,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,4,35-44,Very Liberal,Graduate Degree or Higher,Male,3.1666666666666665,0,2.0,1,0,2.4,f5cfe02b-ce04-13c8-253c-d6e45ae879ff,4,477
125,0.8799999999999999,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,1,35-44,Conservative,Graduate Degree or Higher,Male,3.0,1,1.8,1,0,2.4,4aa96460-1197-a003-4377-5282a573a4b5,4,147
128,1.0,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,0,35-44,Very Conservative,High School,Male,3.0,1,1.6,1,0,2.4,80991038-eeae-d42f-732f-26b223dad9ed,1,253
129,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,35-44,Liberal,Graduate Degree or Higher,Male,3.3333333333333335,1,2.2,1,1,2.4,c2867b56-47e8-9c49-6c41-4dad51ed7082,4,372
130,0.8200000000000001,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,45-54,Moderate,College,Female,2.5,2,3.2,0,3,1.8,28de4c29-b93f-a076-343e-7af583338fff,3,74
131,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,0,65+,Very Conservative,Graduate Degree or Higher,Female,0.0,1,1.8,3,3,2.4,1709f0e4-c015-1cc6-e3f3-c62237fdf732,4,42
132,0.72,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,25-34,Moderate,Some College,Female,2.0,3,2.0,2,0,2.0,9f913be3-de9d-cd5f-7bf4-0dba5feee937,2,301
133,0.6200000000000001,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,18-24,Liberal,High School,Female,2.6666666666666665,2,1.6,1,3,2.0,55eea1c0-9b88-58c7-04d7-97c5deebad16,1,165
134,0.52,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,35-44,Moderate,Graduate Degree or Higher,Male,2.5,3,1.2,1,2,3.0,39fe0967-8f67-02dd-1470-3fd5ff6fb9b2,4,114
135,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,4,25-34,Very Liberal,College,Female,1.1666666666666667,2,1.2,3,3,2.2,582f6164-6e1d-94ca-c573-57046a1b58b1,3,169
140,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,25-34,Liberal,College,Male,3.0,3,1.4,2,2,2.8,26205c8c-4e66-5607-ca9b-6a0b11507854,3,70
146,0.6399999999999999,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,35-44,Moderate,College,Female,3.6666666666666665,1,1.2,1,0,2.0,b6283706-c9b6-3e52-c211-010366b5fed1,3,346
147,0.1399999999999999,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,2,45-54,Moderate,College,Male,1.1666666666666667,1,1.8,1,3,3.0,c3c21e01-2760-e819-2816-28e9ab6211d5,3,379
148,0.94,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,1,35-44,Conservative,College,Female,2.0,1,2.0,2,2,1.8,5633c1b7-e0d7-3696-d9a0-f7187be4d661,3,166
150,0.8,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,45-54,Moderate,College,Male,1.0,1,1.8,2,0,2.2,3d8b9e45-5f17-7269-6152-a8a005386a92,3,124
151,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,55-64,Liberal,Graduate Degree or Higher,Female,2.3333333333333335,3,3.0,0,3,3.0,e19c478d-3293-b1c8-769a-71b728a18359,4,425
153,0.52,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,2,25-34,Moderate,College,Male,2.0,1,2.0,2,0,2.0,9e2b843d-6501-50c8-c12a-b2008b5154eb,3,298
155,0.9199999999999999,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,2,35-44,Moderate,Graduate Degree or Higher,Male,2.1666666666666665,2,1.6,1,1,1.8,995177b7-efe5-810a-bba0-417a54ee5e62,4,290
161,0.0,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,1,35-44,Conservative,Graduate Degree or Higher,Female,1.1666666666666667,2,2.4,1,3,3.0,70c023ea-d327-f56f-2afd-15eb6575653e,4,214
162,0.8999999999999999,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,65+,Liberal,Some College,Female,2.3333333333333335,2,2.6,0,3,1.8,8e807632-b893-8013-6a25-40ab23610de4,2,276
166,0.9199999999999999,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,3,18-24,Liberal,Some College,Female,1.0,2,2.2,0,0,2.2,04c14c78-6e7d-9916-2b6f-7aeaf62ad8ac,2,3
170,0.7,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,4,35-44,Very Liberal,Some College,Female,1.3333333333333333,0,1.4,0,1,2.0,2322281c-80de-d0db-c80b-1e09682749cb,2,66
174,1.0,False,Alaska_False,True,93.20657276995306,89.6842105263158,0.848605577689243,1,55-64,Conservative,Some College,Male,2.1666666666666665,3,3.8,3,3,3.4,372eb309-0cd4-4414-c41e-85059a21c5dd,2,106
175,0.3600000000000001,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,2,18-24,Moderate,College,Female,1.5,2,3.4,2,0,3.6,79734710-c1b4-b6f6-9907-7158e9be68c4,3,232
177,1.0,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,4,35-44,Very Liberal,College,Female,0.6666666666666666,2,2.4,1,0,2.4,f65e55b8-e3fd-ad5e-b4af-63755c98546d,3,479
178,0.54,True,Alaska_False,False,93.20657276995306,89.6842105263158,0.848605577689243,0,35-44,Very Conservative,High School,Female,1.1666666666666667,2,3.0,0,2,2.6,d5c21f62-7092-cc4f-2875-29e968dfd9b6,1,404
